appid,name,type,is_free,metacritic_score,recommendations_total,mat_supports_windows,mat_supports_mac,mat_supports_linux,mat_initial_price,mat_final_price,mat_discount_percent,mat_currency,created_at,updated_at,genre_id_csv
230270,N++ (NPLUSPLUS),game,False,90.0,2549.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,122
230410,Warframe,game,True,69.0,2889.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:16.222067+00:00,"44, 122, 144"
230650,Lords of Football,game,False,52.0,274.0,True,True,True,1999.0,399.0,80.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 11, 31, 62"
230700,La-Mulana,game,False,80.0,1946.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113, 122"
230820,The Night of the Rabbit,game,False,75.0,2549.0,True,True,True,1999.0,199.0,90.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113"
230840,Daylight,game,False,51.0,1032.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 32, 113, 122"
230860,Cannon Brawl,game,False,72.0,553.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 31, 113, 122"
230980,Starseed Pilgrim,game,False,83.0,181.0,True,True,True,599.0,599.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,"31, 113"
231020,Storm,game,False,63.0,,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"11, 31"
231040,Beatbuddy: Tale of the Guardians,game,False,75.0,398.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 32, 113, 122"
231160,The Swapper,game,False,87.0,4945.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113, 122"
231200,Kentucky Route Zero: PC Edition,game,False,81.0,3051.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113"
231310,MirrorMoon EP,game,False,73.0,323.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113"
231330,Deadfall Adventures,game,False,53.0,1250.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"113, 122"
231430,Company of Heroes 2,game,False,80.0,66917.0,True,True,True,1999.0,499.0,75.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,5
232050,Eador. Masters of the Broken World,game,False,74.0,1625.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 31, 144"
232090,Killing Floor 2,game,False,75.0,85751.0,True,True,True,2999.0,299.0,90.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,122
232430,Gone Home,game,False,86.0,13148.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 02:01:37.107239+00:00,"31, 113"
232750,Mars: War Logs,game,False,59.0,2319.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"122, 144"
232770,POSTAL,game,True,56.0,2475.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:16.222067+00:00,"31, 122"
232790,Broken Age,game,False,73.0,4514.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 32, 113"
232910,TrackMania² Stadium,game,False,77.0,5266.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:09.372518+00:00,"15, 62"
232970,Thunder Wolves,game,False,69.0,420.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 32, 122"
233110,Defense Technica,game,False,63.0,145.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 31"
233130,Shadow Warrior,game,False,73.0,15604.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"113, 122"
233150,LUFTRAUSERS,game,False,80.0,3328.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"11, 31, 122"
233190,Final Exam,game,False,66.0,817.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 122"
233210,Air Conflicts: Vietnam,game,False,43.0,219.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"11, 122"
233230,Kairo,game,False,76.0,1479.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113"
233270,Far Cry 3 - Blood Dragon,game,False,81.0,16850.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"113, 122"
233290,Murdered: Soul Suspect,game,False,59.0,11523.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"113, 122, 144"
233310,Avadon 2: The Corruption,game,False,82.0,162.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 31, 144"
233370,The Raven - Legacy of a Master Thief,game,False,74.0,601.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:16.222067+00:00,113
233450,Prison Architect,game,False,83.0,58854.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 11, 31"
233470,Evoland,game,False,61.0,4510.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113, 144"
233610,Distance,game,False,74.0,5590.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"15, 31, 122"
233700,Sword of the Stars: The Pit,game,False,69.0,1119.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 31, 32, 144"
233720,Surgeon Simulator,game,False,71.0,13469.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"11, 31, 122"
233840,Worms Clan Wars,game,False,73.0,1664.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,5
233860,Kenshi,game,False,75.0,85930.0,True,True,True,2999.0,1199.0,60.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 11, 31, 122, 144"
233980,UnEpic,game,False,68.0,5256.0,True,True,True,1299.0,1299.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 122, 144"
234140,Mad Max,game,False,73.0,53373.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"113, 122"
234160,Strike Suit Infinity,game,False,66.0,521.0,True,True,True,699.0,699.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 122"
234270,Ken Follett's The Pillars of the Earth,game,False,78.0,5588.0,True,True,True,1999.0,199.0,90.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 32, 113"
234370,Shattered Haven,game,False,60.0,,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,"31, 113, 122"
234390,Teleglitch: Die More Edition,game,False,78.0,988.0,True,True,True,1299.0,1299.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 122"
234510,Rising Storm Game of the Year Edition,game,False,82.0,,True,True,True,1999.0,299.0,85.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,122
234650,Shadowrun Returns,game,False,76.0,9320.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,"5, 31, 113, 144"
234670,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,game,False,80.0,10446.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"113, 122"
234710,Poker Night 2,game,False,75.0,5349.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:16.222067+00:00,"32, 62"
234920,Dyscourse,game,False,71.0,185.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"11, 31, 32, 113"
235070,Bad Bots,game,False,49.0,145.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 122"
235210,STRIDER™ / ストライダー飛竜®,game,False,78.0,2086.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"113, 122"
235320,Original War,game,False,61.0,1724.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 31"
235360,Prime World: Defenders,game,False,58.0,723.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 31, 32, 144"
235380,Blitzkrieg 3,game,False,68.0,5108.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,5
235460,METAL GEAR RISING: REVENGEANCE,game,False,83.0,66401.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,122
235540,Warhammer: End Times - Vermintide,game,False,79.0,13452.0,True,True,True,2999.0,449.0,85.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 122"
235720,Cubetractor,game,False,75.0,,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 31, 122"
235800,Audiosurf 2,game,False,76.0,5299.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,31
235820,Element4l,game,False,77.0,472.0,True,True,True,899.0,305.0,66.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 122"
235980,Tetrobot and Co.,game,False,72.0,276.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 32"
236130,Horizon,game,False,58.0,378.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 11, 31, 44, 113"
236150,Starpoint Gemini 2,game,False,70.0,2999.0,True,True,True,3499.0,3499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"11, 122, 144"
236390,War Thunder,game,True,81.0,1940.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:16.222067+00:00,"11, 16, 44, 122"
236430,DARK SOULS™ II,game,False,91.0,31264.0,True,True,True,3999.0,3999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"122, 144"
236490,Hexodius,game,False,47.0,,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 122"
236510,Takedown: Red Sabre,game,False,34.0,3529.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,"5, 11, 122"
236690,Blood Bowl 2,game,False,76.0,6889.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 62"
236730,Anomaly 2,game,False,77.0,419.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 31, 122"
236850,Europa Universalis IV,game,False,87.0,93043.0,True,True,True,4999.0,4999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 11"
237350,Frozen Cortex,game,False,79.0,166.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 31, 62"
237430,Expeditions: Conquistador,game,False,77.0,1174.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 31, 144"
237470,Battle Worlds: Kronos,game,False,71.0,243.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,5
237630,DuckTales: Remastered,game,False,66.0,6222.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"32, 113, 122"
237740,Angry Video Game Nerd Adventures,game,False,77.0,2578.0,True,True,True,499.0,399.0,20.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113, 122"
237850,Dreamfall Chapters,game,False,71.0,3153.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113"
237930,Transistor,game,False,83.0,27480.0,True,True,True,2599.0,2599.0,0.0,CAD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 122, 144"
237950,UFO: Afterlight,game,False,71.0,355.0,True,True,True,699.0,699.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:09.372518+00:00,"5, 31"
237970,Memento Mori 2,game,False,65.0,117.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113"
237990,The Banner Saga,game,False,80.0,13143.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 31, 144"
238010,Deus Ex: Human Revolution - Director's Cut,game,False,91.0,24118.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"122, 144"
238210,System Shock® 2 (1999),game,False,92.0,6170.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:09.372518+00:00,"122, 144"
238280,Legend of Dungeon,game,False,62.0,1214.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 122, 144"
238320,Outlast,game,False,80.0,94583.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113, 122"
238430,Contagion,game,False,62.0,9868.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113, 122"
238460,BattleBlock Theater®,game,False,85.0,54865.0,True,True,True,1499.0,449.0,70.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 32, 113, 122"
238630,Fist Puncher,game,False,73.0,200.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 122"
238750,Might & Magic X - Legacy,game,False,70.0,3074.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,144
238870,Citadels,game,False,20.0,375.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 122"
238890,Skyward Collapse,game,False,64.0,180.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 11, 31"
238910,Bionic Dues,game,False,71.0,293.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 31, 144"
238960,Path of Exile,game,True,86.0,1037.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:16.222067+00:00,"16, 31, 44, 113, 122, 144"
239030,"Papers, Please",game,False,85.0,68783.0,True,True,True,1299.0,1299.0,0.0,CAD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113"
239070,Hammerwatch,game,False,72.0,3623.0,True,True,True,999.0,199.0,80.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113, 122, 144"
239090,Samurai GUNN,game,False,78.0,336.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 122"
239120,Final Fantasy III (3D Remake),game,False,68.0,2838.0,True,True,True,1599.0,1599.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,144
239140,Dying Light,game,False,87.0,351357.0,True,True,True,2499.0,499.0,80.0,EUR,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"122, 144"
239160,Thief,game,False,70.0,16879.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"113, 122"
239200,Amnesia: A Machine for Pigs,game,False,72.0,6782.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113, 122"
239250,Castlevania: Lords of Shadow 2,game,False,58.0,4418.0,True,True,True,3999.0,3999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"113, 122"
239350,Spelunky,game,False,90.0,14384.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,31
239820,Game Dev Tycoon,game,False,68.0,38998.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 11, 31, 32"
239840,Dead State: Reanimated,game,False,70.0,2059.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 31, 144"
240440,Quadrilateral Cowboy,game,False,81.0,841.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113, 122"
240660,Rain Blood Chronicles: Mirage,game,False,68.0,132.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113, 122"
240760,Wasteland 2: Director's Cut,game,False,87.0,4633.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 31, 113, 144"
240970,Half Minute Hero: The Second Coming,game,False,79.0,449.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 122, 144"
241000,Jon Shafer's At the Gates,game,False,63.0,396.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,"5, 31"
241260,Sherlock Holmes: Crimes and Punishments,game,False,77.0,6467.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,113
241320,Ittle Dew,game,False,67.0,471.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113"
241410,CastleStorm,game,False,73.0,1231.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 31, 122"
241540,State of Decay,game,False,79.0,15342.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:16.222067+00:00,"11, 122, 144"
241600,Rogue Legacy,game,False,85.0,15598.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113, 122, 144"
241620,Inquisitor,game,False,64.0,429.0,True,True,True,999.0,339.0,66.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,"31, 144"
241720,Guncraft,game,True,73.0,767.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:18.182175+00:00,"31, 44, 122"
241760,Kill to Collect,game,False,57.0,168.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113, 122"
241910,Goodbye Deponia,game,False,80.0,1885.0,True,True,True,1999.0,199.0,90.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113"
241930,Middle-earth™: Shadow of Mordor™,game,False,84.0,59738.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,
242110,Joe Danger 2: The Movie,game,False,82.0,,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"15, 31, 32, 122"
242130,Vector Thrust,game,False,57.0,568.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"11, 31, 122"
242530,The Chaos Engine,game,False,40.0,263.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,122
242550,Rayman® Legends,game,False,89.0,9759.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"113, 122"
242570,Space Hulk,game,False,58.0,1533.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:16.222067+00:00,"5, 31"
242640,Styx: Master of Shadows,game,False,71.0,8893.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,122
242680,Nuclear Throne,game,False,89.0,13702.0,True,True,True,1199.0,1199.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 122, 144"
242700,Injustice: Gods Among Us Ultimate Edition,game,False,79.0,9522.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,122
242760,The Forest,game,False,83.0,543864.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"11, 31, 113, 122"
242820,140,game,False,80.0,2015.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 122"
242860,Verdun,game,False,70.0,28631.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 11, 16, 31, 122"
242880,"Sir, You Are Being Hunted",game,False,63.0,2880.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,"31, 122"
242920,Banished,game,False,73.0,37108.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"5, 11, 31"
242940,Anachronox,game,False,77.0,424.0,True,True,True,699.0,699.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,144
243040,Startopia,game,False,86.0,813.0,True,True,True,699.0,699.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,11
243160,Mushroom 11,game,False,78.0,138.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:56.967017+00:00,"31, 113, 122"
